sl_no,project_code,legacy_ocms_code,pmgid,project_name,state,implementing_agency,start_date,original_completion_date,revised_completion_date,original_cost,revised_cost,cumulative_expenditure,physical_progress,reporting_period,source_filename
813,N16000470,,,DAMAN UPSIDE DEVELOPMENT PROJECT (DUDP) IN TAPTI DAMAN BLOCK,,ONGC,2022-06,2025-10,,4144.41,6406.90,3203.26,80.50,2025-06,FR_JUNE_2025.pdf
814,N16000487,,,"CGD PROJECT AT BEED, JALGAON AND JALNA DISTRICTS",,IOCL,2022-03,2030-03,,865.00,,66.06,2.80,2025-06,FR_JUNE_2025.pdf
815,N16000503,,,ANDHERI RESIDENTIAL TOWERS MUMBAI,,IOCL,2017-06,2025-05,2026-06,281.35,389.67,218.84,50.80,2025-06,FR_JUNE_2025.pdf
816,N16000504,,,CONSTRUCTION OF ADDITIONAL TANKAGES AND ALLIED FACILITIES AT JNPT TERMINAL,,IOCL,2022-04,2024-10,2026-08,341.43,436.14,244.76,49.50,2025-06,FR_JUNE_2025.pdf
817,N16000507,,,INSTALLATION OF INDEPENDENT DE- AROMATIZED SOLVENTS PRODUCTION FACILITIES AT MUMBAI REFINERY,,BPCL,2023-03,2025-07,,405.00,,189.80,81.50,2025-06,FR_JUNE_2025.pdf
818,N16000515,,,PART REPLACEMENT PIPELINE PROJECT (PRPP),,ONGC,2022-11,2024-05,2024-12,1219.48,,1145.10,87.00,2025-06,FR_JUNE_2025.pdf
819,N16000519,,,POL AND LOBS INSTALLATIONS WITH RECEIPT PIPELINES AT RASAYANI,,BPCL,2023-05,2026-05,,2585.00,,525.74,56.50,2025-06,FR_JUNE_2025.pdf
820,N16000526,,,MHN TCPP PGC BGC PROJECT (MTPBP),,ONGC,2024-02,2026-05,,2329.45,,672.00,45.90,2025-06,FR_JUNE_2025.pdf
821,N16000533,,,PRP-VIII GROUP B (NH AND BS ASSET),,ONGC,2024-06,2026-05,,2379.84,,1646.11,57.80,2025-06,FR_JUNE_2025.pdf
822,N16000534,,,HP TDAE UNIT IN MUMBAI REFINERY,,HPCL,2024-06,2026-04,,240.00,,27.90,33.60,2025-06,FR_JUNE_2025.pdf
823,N16000537,,,INTEGRATED DEVELOPMENT OF 4 CONTRACT AREAS UNDER DSF2,,ONGC,2023-05,2027-04,,6183.79,,0.00,12.60,2025-06,FR_JUNE_2025.pdf
824,N16000540,,,LUBE MODERNIZATION AND BOTTOM UPGRADATION PROJECT,,HPCL,2024-12,2028-03,,4679.00,,177.41,4.20,2025-06,FR_JUNE_2025.pdf
825,N18000335,,,BIKANER SOLAR POWER PROJECT,,SJVN,2022-04,2024-05,,5491.89,532.00,4374.00,80.35,2025-06,FR_JUNE_2025.pdf
826,N18000377,,,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4,,PGCIL,2023-11,2025-07,,224.00,,15.68,7.00,2025-06,FR_JUNE_2025.pdf
827,220100181,,,AHMEDNAGAR-PARLI VAIJNATH(NL) CR,,CR,1997-02,2026-03,,2539.00,,4909.30,97.00,2025-06,FR_JUNE_2025.pdf
828,N22000092,,,MUMBAI URBAN TRANSPORT PROJECT PHASE-II,,MRTP,2008-04,2014-03,,8087.11,,7349.29,,2025-06,FR_JUNE_2025.pdf
829,N22000231,,,WARDHA-NANDED MAHARASHTRA,,CR,2008-04,2027-03,,3445.48,,3156.47,47.00,2025-06,FR_JUNE_2025.pdf
830,N22000233,,,KALYAN-KASARA 3RD LINE,,CR,2011-04,2025-12,,792.89,,882.04,50.00,2025-06,FR_JUNE_2025.pdf
831,N22000250,,,WARDHA-SEWAGRAM NGP 3RD LINE,,CR,2012-04,2025-12,,540.02,,737.54,80.00,2025-06,FR_JUNE_2025.pdf
832,N22000356,,,WARDHA-BALHARSHAH - 3RD LINE (132 KM),,CR,2015-02,2025-12,,1384.72,,1590.45,67.00,2025-06,FR_JUNE_2025.pdf
833,N22000358,,,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM),,CR,2015-02,2027-03,,2449.91,,1761.99,50.00,2025-06,FR_JUNE_2025.pdf
834,N22000359,,,PUNE-MIRAJ-LONDA (467 KM),,CR,2015-02,2025-02,,3627.47,3627.00,4742.07,84.00,2025-06,FR_JUNE_2025.pdf
835,N22000360,,,DAUND - MANMAD (236 KM),,CR,2016-02,2025-12,,2081.27,,2768.50,88.00,2025-06,FR_JUNE_2025.pdf
836,N22000361,,,MANMAD - JALGAON - 3RD LINE (160 KM),,CR,2016-02,2024-12,,1035.16,,1692.15,97.00,2025-06,FR_JUNE_2025.pdf
837,N22000362,,,WARDHA - NAGPUR - 4TH LINE (76 KM),,CR,2016-02,2025-12,,638.00,,968.65,80.00,2025-06,FR_JUNE_2025.pdf
838,N22000420,,,RAJNANDGAON - NAGPUR - 3RD LINE (SECR),,SECR,2016-09,2024-12,,3544.92,,3081.12,95.00,2025-06,FR_JUNE_2025.pdf
839,N22000434,,,MUMBAI CENTRAL VIRAR VADODARA AHMEDABAAD TRAIN PROTECTION SYSTEM 500 RKM,,WR,2010-03,2024-10,,311.00,,0.00,,2025-06,FR_JUNE_2025.pdf
840,N22000480,,,WADSA-GADHCHIROLI NEW LINE (52.36 KM),,SECR,2018-06,2027-03,,1886.05,,807.87,25.00,2025-06,FR_JUNE_2025.pdf
841,N22000511,,,PACHORA-JAMNER WITH EXTENSION UPTO MALKAPUR NG TO BG,,CR,2022-08,2027-08,,955.00,,117.54,,2025-06,FR_JUNE_2025.pdf
842,N22000513,,,SOLAPUR-TULJAPUR-OSMANABAD (UMBRELLA WORK),,CR,2019-01,2028-03,,904.92,,1150.11,10.00,2025-06,FR_JUNE_2025.pdf
843,N22000514,,,DHULE (BORVIHIR)-NARDANA (UMBRELLA WORK),,CR,2019-01,2026-12,,492.76,,234.48,5.00,2025-06,FR_JUNE_2025.pdf
844,N22000515,,,KALYAN-MURBAD VIA ULHASNAGAR (UMBRELLA WORK),,CR,2023-02,2027-03,,836.12,,9.29,,2025-06,FR_JUNE_2025.pdf
845,N22000615,,,BARAMATI - LONAND,,CR,1999-02,2027-03,,736.44,,712.06,50.00,2025-06,FR_JUNE_2025.pdf
846,N22000627,,,MUMBAI URBAN TRANSPORT PROJECT IIIA,,MRVC,2019-04,2027-12,,33690.00,,2156.62,,2025-06,FR_JUNE_2025.pdf
847,N22000629,,,NAGPUR- NAGBHIR RAILWAY LINE GAUGE CONVERSION PROJECT,,MRIDC,2019-10,2024-06,,1400.00,,1791.72,87.00,2025-06,FR_JUNE_2025.pdf
848,N24001448,,,UPGRADATION OF ADHALGAON- JAMKHED SECTION OF NH-548 D FROM KM 132/600 TO KM 195/375 TO TWO LANE WITH,,MoRTH,2021-11,2022-02,,223.35,,209.36,87.88,2025-06,FR_JUNE_2025.pdf
849,N24001468,,,REPANPALLI TO SIRONCHA,,MoRTH,2022-03,2022-06,,282.07,,34.65,,2025-06,FR_JUNE_2025.pdf
850,N24001486,,,TUNNEL AT KHAMBATAKI GHAT SECTION AND ITS APPROACHES FROM EXISTING KM. 771.730 TO EXISTING KM. 782.0,,NHAI,2019-02,2022-02,2024-12,493.00,,409.36,77.64,2025-06,FR_JUNE_2025.pdf
851,N24001488,,,DHARAMPURI-LONAND FROM KM. 117.00 TO 166.40 (PKG-IV) ON MOHOL- ALANDI SECTION,,NHAI,2021-09,2023-09,2024-12,618.45,,672.67,96.90,2025-06,FR_JUNE_2025.pdf
852,N24001493,,,6L OF KAGAL-SATARA SECTION FROM KM 658.000 TO KM 725.000 OF NH-48 (PKG-II),,NHAI,2022-12,2024-12,,1749.86,,1858.98,69.14,2025-06,FR_JUNE_2025.pdf
853,N24001495,,,4L OF RATNAGIRI - KOLHAPUR SECTION OF NH-166 FROM KM 0.000 TO KM 19.769 AND KM 31.000 TO KM 67.140 (,,NHAI,2022-11,2024-11,,930.00,,675.62,77.15,2025-06,FR_JUNE_2025.pdf
854,N24001502,,,4L OF BARAMATI TO INDAPUR (PKG-II) FROM KM. 41.400 TO KM. 84.550 OF NH- 965G (SAINT TUKARAM MARG),,NHAI,2021-09,2023-09,2025-07,624.45,580.15,420.42,0.50,2025-06,FR_JUNE_2025.pdf
855,N24001503,,,4L OF INDAPUR TO TONDLE (PKG-III) FROM KM.84.550 TO KM. 131.00 OF NH- 965G (SAINT TUKARAM MARG),,NHAI,2021-09,2023-09,2025-01,667.66,666.21,610.63,3.00,2025-06,FR_JUNE_2025.pdf
856,N24001504,,,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XI) [KM. 77.000 TO KM. 103.400] (GANJAD - TALSARI),,NHAI,2022-05,2024-05,2025-06,1260.00,,665.73,99.00,2025-06,FR_JUNE_2025.pdf
857,N24001505,,,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XII) [KM. 50.700 TO KM. 77.000] (MASVAN - GANJAD),,NHAI,2022-03,2024-03,2025-06,1549.02,,699.00,87.24,2025-06,FR_JUNE_2025.pdf
858,N24001506,,,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XIII) [KM. 26.582 TO KM. 50.700] (SHIRSAD - MASVAN),,NHAI,2022-02,2024-02,2025-06,2747.00,,1130.30,84.22,2025-06,FR_JUNE_2025.pdf
859,N24001507,,,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XIV) [KM. 3.000 TO KM. 20.200 OF SPUR] (SHIRSAD - AKLOLI),,NHAI,2022-11,2024-05,2025-06,1124.00,,483.84,75.15,2025-06,FR_JUNE_2025.pdf
860,N24001508,,,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XVI) [KM. 43.000 TO KM. 69.800 OF SPUR] (AMNE - BHOJ),,NHAI,2022-11,2024-10,2025-06,1450.00,,718.65,86.02,2025-06,FR_JUNE_2025.pdf
861,N24001521,,,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XV) [KM. 20.200 TO KM. 43.000 OF SPUR] (AKLOLI - AMNE),,NHAI,2022-11,2024-10,2025-07,990.00,,406.91,77.38,2025-06,FR_JUNE_2025.pdf
862,N24001546,,,6L OF KAGAL-SATARA SECTION FROM KM 592.240 TO KM 658.000 OF NH-48 (PKG-I),,NHAI,2023-01,2025-01,,1025.20,,457.33,44.61,2025-06,FR_JUNE_2025.pdf
863,N24001607,,,BALANCE WORKS OF 4L PANVEL- INDAPUR SECTION OF NH-66 (OLD NH- 17) FROM KM 42.300 (KASU) TO KM 84.600 (,,NHAI,2022-10,2024-05,2025-12,332.00,,283.14,74.75,2025-06,FR_JUNE_2025.pdf
864,N24001608,,,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XVII) [KM. 69.800 TO KM. 79.783 OF SPUR] (BHOJ - MORBE),,NHAI,2021-09,2025-07,,2208.68,,565.20,76.26,2025-06,FR_JUNE_2025.pdf
865,N24001609,,,BALANCE WORK OF 4 LANING OF PANVEL TO INDAPUR SECTION OF NH- 66(OLD NH- 17) FROM KM 0.000 (PANVEL) TO,,NHAI,2023-01,2023-12,2025-06,151.26,,153.77,89.80,2025-06,FR_JUNE_2025.pdf
866,N24001610,,,4L OF EXISTING 2/4L STRETCH FROM LONAND TO DIVE GHAT (KM 166.400 TO KM 220.900 ) OF MOHOL ? ALANDI S,,NHAI,2022-01,2024-05,2025-03,1833.73,,554.81,96.94,2025-06,FR_JUNE_2025.pdf
867,N24001795,,,FOUR LANING OF AURANGABAD- PAITHAN SECTION OF NH-752E ON EPC MODE IN THE STATE OF MAHARASHTRA .,,NHAI,2022-10,2024-07,2025-06,490.40,,275.78,96.00,2025-06,FR_JUNE_2025.pdf
868,N24001796,,,4L OF RAJURA-KORPANA-ADILABAD ROAD UPTO M.S. BORDER FROM KM 32.910 TO KM 89.090 OF NH-353B,,NHAI,2022-03,2024-10,2025-04,1013.33,1013.33,355.07,62.01,2025-06,FR_JUNE_2025.pdf
869,N24001797,,,6L OF WAINGANGA BRIDGE - BHANDARA (INCLUDING BHANDARA BYPASS) SECTION FROM KM 485.000 TO KM 499.800,,NHAI,2021-10,2024-01,,815.77,,732.70,100.00,2025-06,FR_JUNE_2025.pdf
870,N24001798,,,4L MITIGATION MEASURE STRUCTURES ON CH/MH BORDER TO WAINGANGA BRIDGE SECTION OF NH- 53,,NHAI,2021-02,2023-11,,540.21,,457.12,100.00,2025-06,FR_JUNE_2025.pdf
871,N24001799,,,4L OF NAGPUR-KATOL SECTION FROM KM. 13.00 TO KM. 62.900 OF NH-353J,,NHAI,2021-02,2023-10,,1166.96,,1098.21,81.17,2025-06,FR_JUNE_2025.pdf
872,N24001804,,,BAL. WORKS OF FAGNE (KM. 510.000) TO MAHARASHTRA/GUJARAT BORDER (KM. 650.794),,NHAI,2019-12,2022-09,2024-06,1654.07,,887.38,97.66,2025-06,FR_JUNE_2025.pdf
873,N24001834,,,4L OF RATNAGIRI - KOLHAPUR SECTION FROM KM 67.140 TO KM 112.340 OF NH-166 (PKG ? II),,NHAI,2023-05,2025-05,,839.00,,478.38,58.80,2025-06,FR_JUNE_2025.pdf
874,N24001835,,,4L OF RATNAGIRI - KOLHAPUR SECTION FROM KM 112.340 TO KM 145.300 OF NH-166 (PKG?III),,NHAI,2023-05,2025-05,,986.00,,580.10,56.40,2025-06,FR_JUNE_2025.pdf
875,N24001880,,,REHABILITATION AND UP-GRADATION TO 4 LANE ROAD WITH PAVED SHOULDER CONFIGURATION OF SECTION FROM UND,,MoRTH,2022-03,2025-07,,778.18,,135.78,,2025-06,FR_JUNE_2025.pdf
876,N24001882,,,CONSTRUCTION OF NEW FOUR LANE BYPASS TO PARBHANI CITY (PARWA TO ASOLA) KM 463/265 TO KM 481/180 (DES,,MoRTH,2022-03,2024-10,,496.64,,0.00,8.00,2025-06,FR_JUNE_2025.pdf
877,N24001883,,,CONSTRUCTION OF 4 LANE FLYOVER AT NAGPUR RTO CHOWK TO NAGPUR UNIVERSITY CAMPUS FROM CH 2/250 TO 5/10,,MoRTH,2021-03,2024-03,,478.83,,233.48,65.00,2025-06,FR_JUNE_2025.pdf
878,N24001884,,,REHABILITATION AND UPGRADATION OF SATANA TO MANGRUL (CHANDWAD) SECTION OF NH752 G DESIGN CH: KM 64.0,,MoRTH,2023-03,2025-05,,428.80,,54.11,30.69,2025-06,FR_JUNE_2025.pdf
879,N24001885,,,REHABILITATION AND UP-GRADATION OF JINTUR- SHIRAD SHAHAPUR SECTION KM 258.300 TO KM 306.300 [DESIGN,,MoRTH,2023-02,2024-12,,414.81,,0.00,,2025-06,FR_JUNE_2025.pdf
880,N24001886,,,DEVELOPMENT/WIDENING OF TALEGAON ? CHAKAN ? SHIKRAPUR ? NHAVARA SECTION OF NH 548DG (NHAVARA TO CHOU,,MoRTH,2022-10,2024-08,,304.68,,97.09,59.00,2025-06,FR_JUNE_2025.pdf
881,N24001890,,,REHABILITATION AND UPGRADATION OF PARLI TO SIRSALA SECTION OF NH- 361F (KM 136+700 TO 115+000) (LENGT,,MoRTH,2023-02,2024-12,,261.82,,70.59,46.00,2025-06,FR_JUNE_2025.pdf
882,N24001891,,,BALANCE WORK OF REHABILITATION AND UP-GRADATION TO NH-166F FROM MAHAD JUNCTION (AT KM 123/400 ON NH-,,MoRTH,2021-07,2023-11,,256.54,,80.10,60.00,2025-06,FR_JUNE_2025.pdf
883,N24001892,,,REHABILITATION AND UPGRADATION OF SHIRAPUR JUNCTION TO SHIVAJI CHOWK (DESIGN CHAINAGE KM. 130+00 TO,,MoRTH,2023-02,2024-12,,245.61,,43.39,33.00,2025-06,FR_JUNE_2025.pdf
884,N24001896,,,UPGRADATIOBN AND REHABILITATION OF SECTION OF NH 361 F FROM PARLI (00/000) TO GANGAKHED (30/400) TO,,MoRTH,2021-11,2023-09,,224.44,,75.34,45.63,2025-06,FR_JUNE_2025.pdf
885,N24001902,,,REHABILITATION AND UP-GRADATION OF SABALKHED TO ASHTI SECTION FROM KM 37+900 TO KM 55+100 AND CHINCH,,MoRTH,2022-12,2024-09,,213.32,,20.00,34.00,2025-06,FR_JUNE_2025.pdf
886,N24001903,,,REHABILITATION AND UP-GRADATION OF MUDKHED TO NANDED SECTION FROM KM. 372+000 TO KM 388+400 OF NH 16,,MoRTH,2022-08,2025-04,,206.54,,21.36,10.00,2025-06,FR_JUNE_2025.pdf
887,N24001904,,,KOPARGAON TO SAVALI VIHIR SECTION,,MoRTH,2022-09,2024-07,,195.38,,29.59,19.76,2025-06,FR_JUNE_2025.pdf
888,N24001906,,,UP-GRADATION TO 4 LANING OF DAULTABAD T-POINT TO MALIWADA [FROM DESIGN KM.0.000 TO KM 4.000] AND UPG,,MoRTH,2022-08,2024-03,,185.59,,63.56,48.00,2025-06,FR_JUNE_2025.pdf
889,N24001907,,,"CONSTRUCTION OF SIX LANE FLYOVER AT KATRAJ JUNCTION AT KM, 3/880 OF NH 548-DD (VADGAON - KATRAJ - KO",,MoRTH,2021-06,2024-02,,169.15,,36.94,35.96,2025-06,FR_JUNE_2025.pdf
890,N24001908,,,UPGRADATION OF EXHISTING 2 LANE FLEXIBLE PAVEMENT TO 2 LANE PAVED SHOULDERS RIGID PAVEMENT FROM DESI,,MoRTH,2021-12,2024-05,,167.97,,35.28,36.76,2025-06,FR_JUNE_2025.pdf
891,N24001910,,,REHABILITATION AND UPGRADATION OF JAMKHED TO SAUTADA SECTION OF NH548 D (FROM KM 195.375 TO KM 208.7,,MoRTH,2022-09,2024-07,,157.62,,13.86,17.03,2025-06,FR_JUNE_2025.pdf
892,N24001911,,,PANGAON TO DHARMAPURI AND PARALI TO INJEGAON 2L+PS,,MoRTH,2018-03,2024-07,,152.03,,81.35,97.57,2025-06,FR_JUNE_2025.pdf
893,N24002071,,,4L OF INDORA CHOWK TO PACHPAOLI AND AGRASEN CHOWK - ASHOKA CHOWK,,NHAI,2023-03,2026-06,,998.27,,348.48,48.34,2025-06,FR_JUNE_2025.pdf
894,N24002072,,,IMPROVEMENT OF EXISTING ALIGNMENT OF PANDHARPUR TOWN PART BYPASSED SECTION FROM WAKHARI TO LORD VITT,,NHAI,2022-07,2025-10,,150.21,150.21,33.70,6.00,2025-06,FR_JUNE_2025.pdf
895,N24002169,,,REHABILITATION/UPGRADATION OF EXISTING HIGHWAY TO 2L+PS/4 LANE OF DHAWALI TO RAJOLI FROM DESIGN KM.1,,MoRTH,2022-03,2025-09,,316.44,,0.00,,2025-06,FR_JUNE_2025.pdf
896,N24002170,,,REHABILITATION/ UPGRADATION OF EXISTING HIGHWAY TO FOUR LANE STANDARDS IN KURKHEDA TOWN FROM (KM.413,,MoRTH,2022-03,2025-05,,163.86,,0.00,,2025-06,FR_JUNE_2025.pdf
897,N24002171,,,REHABILITATION AND UP-GRADATION FOR TALERE A?? GAGANBAWDAA?? KOLHAPUR ROAD (NH-166G) STRETCHES START,,MoRTH,2023-02,2025-04,,249.13,,0.00,,2025-06,FR_JUNE_2025.pdf
898,N24002172,,,"UP-GRADATION TO 4 LANE CONFIGURATION FOR THE WORK OF PETH NAKA TO SANGLI ROAD, NH- 166H, FROM KM 0+00",,MoRTH,2023-02,2025-12,,856.82,,0.00,,2025-06,FR_JUNE_2025.pdf
899,N24002173,,,REHABILITATION AND UP-GRADATION TO 2 LANE WITH PAVED SHOULDER CONFIGURATION OF MAHUD SANGOLA ROAD NH,,MoRTH,2023-02,2025-04,,253.78,,0.00,,2025-06,FR_JUNE_2025.pdf
900,N24002174,,,UP-GRADATION TO FOUR LANE/ TWO LANE WITH PAVED SHOULDERS CONFIGURATION OF KALYAN - MURBAD - MALSHEJ,,MoRTH,2023-02,2026-08,,984.07,,0.00,,2025-06,FR_JUNE_2025.pdf
901,N24002175,,,CONSTRUCTION OF FOUR-LANE CONCRETE ROAD FROM POLICE HEADQUARTER GONDIA CITY TO RAWANWADI VILLAGE (BI,,MoRTH,2023-02,2025-08,,328.11,,0.00,,2025-06,FR_JUNE_2025.pdf
902,N24002176,,,REHABILITATION/UP GRADATION OF KARANJA ? KHERDA - MURTIZAPUR SECTION TO 4LANE+PAVED SHOULDER STANDA,,MoRTH,2023-03,2026-02,,594.44,,0.00,,2025-06,FR_JUNE_2025.pdf
903,N24002177,,,REHABILITATION / UPGRADATION TO 4 LANE WITH PAVED SHOULDER OF EXISTING SECTION IN SILLOD TOWN WITH D,,MoRTH,2023-03,2025-07,,153.79,,0.00,,2025-06,FR_JUNE_2025.pdf
904,N24002178,,,"REHABILITATION, UPGRADATION AND WIDENING OF EXISTING HIGHWAY TO RIGID PAVEMENT 2 LANE WITH PAVED SHO",,MoRTH,2023-02,2026-07,,723.13,,0.00,,2025-06,FR_JUNE_2025.pdf
905,N24000442,,,"CONSTRUCTION OF FLYOVER AT KM.544.650 INCLUDING ROB ,SERVICE ROADS ,FOOTPATH FOR RCC DRAINS ON URBAN",,NHAI,2015-12,2019-03,2023-11,649.50,,623.82,94.10,2025-06,FR_JUNE_2025.pdf
906,N24000560,,,NAGPUR RING ROAD PACKAGE-2,,NHAI,2016-03,2019-07,2024-03,591.66,,632.92,100.00,2025-06,FR_JUNE_2025.pdf
907,N24000584,,,4-LANNING OF NH17 AND NEW NO. NH66 FROM KM 161/600 TO 205/400 UNDER HYBRID ANNUITY MODE,,MoRTH,2016-03,,2023-12,1142.62,1907.03,1056.08,95.17,2025-06,FR_JUNE_2025.pdf
908,N24000585,,,4-LANNING OF NH17 AND NEW NO. NH66 FROM KM 241/300 TO 281/300 UNDER HYBRID ANNUITY MODE,,MoRTH,2016-03,,,1101.58,,608.53,,2025-06,FR_JUNE_2025.pdf
909,N24000656,,,4-LANNING OF BODHRE-DHULE SECTION(KM 390.000 TO 452.800),,NHAI,2017-03,2020-03,2022-07,744.64,,467.65,97.69,2025-06,FR_JUNE_2025.pdf
910,N24000851,,,CONSTRUCTION OF 8 LANING OF EXISTING 4 LANE VADAPE TO THANE FROM KM 539.202 TO KM 563.000 SECTION OF,,NHAI,2018-03,2021-07,,1162.92,1182.87,412.38,64.00,2025-06,FR_JUNE_2025.pdf
911,N24001002,,,SARSAM TO KOTHARI,,MoRTH,2016-02,2019-07,,545.64,,232.64,93.68,2025-06,FR_JUNE_2025.pdf
912,N24001013,,,DIGRAS DARWAH KARANJA,,MoRTH,2017-01,2019-06,,391.06,391.00,287.60,92.76,2025-06,FR_JUNE_2025.pdf
913,N24001017,,,DAHEGAON TO KUHI,,MoRTH,2017-01,2019-06,,228.89,229.00,154.82,99.00,2025-06,FR_JUNE_2025.pdf
914,N24001022,,,WADI TO ASOLA,,MoRTH,2017-01,2019-09,,363.82,364.00,154.65,93.15,2025-06,FR_JUNE_2025.pdf
915,N24001050,,,VITA TO NAGAJ,,MoRTH,2018-03,2019-12,,304.58,305.00,154.68,68.39,2025-06,FR_JUNE_2025.pdf
916,N24001057,,,KARAD PATAN CHIPLUN GUHAGAR,,MoRTH,2017-02,2019-06,,407.19,407.00,323.02,,2025-06,FR_JUNE_2025.pdf
917,N24001058,,,KARWANDI TO RAJURI,,MoRTH,2018-03,2019-12,,276.95,277.00,160.94,92.06,2025-06,FR_JUNE_2025.pdf
918,N24001060,,,PALPHATA TO PHULAMBARI,,MoRTH,2018-03,2019-12,,227.19,227.00,141.92,95.00,2025-06,FR_JUNE_2025.pdf
919,N24001069,,,NANDED TO JALKOT,,MoRTH,2017-12,2019-09,,456.93,457.00,278.22,95.00,2025-06,FR_JUNE_2025.pdf
920,N24001082,,,PUNE RAIGARH DISTRICT BORDER TO MANGAON,,MoRTH,2018-03,2019-12,,223.46,,123.46,100.00,2025-06,FR_JUNE_2025.pdf
921,N24001092,,,SATARA TO MHASWAD,,MoRTH,2017-01,2019-07,,653.46,,369.62,,2025-06,FR_JUNE_2025.pdf
922,N24001099,,,MHASWAD TO TEMBHURNI,,MoRTH,2017-01,2019-07,,488.60,,279.42,76.50,2025-06,FR_JUNE_2025.pdf
923,N24001106,,,PEN TO KHOPOLI,,MoRTH,2018-03,2018-03,,301.39,302.00,170.12,82.07,2025-06,FR_JUNE_2025.pdf
924,N24001107,,,PANCHARAL TO MANDANGHAR,,MoRTH,2018-07,2020-05,,381.08,302.00,45.66,,2025-06,FR_JUNE_2025.pdf
925,N24001112,,,NASRATPUR TO BARASGAON,,MoRTH,2016-07,2019-09,,406.54,407.00,274.30,,2025-06,FR_JUNE_2025.pdf
926,N24001114,,,INDAPUR TO VADPALE,,MoRTH,2017-01,2019-12,,1202.52,1656.94,1450.82,61.42,2025-06,FR_JUNE_2025.pdf
927,N24001122,,,PAITHAN TO SHIRUR,,MoRTH,2017-03,2019-06,,341.80,,226.19,79.00,2025-06,FR_JUNE_2025.pdf
928,N24001123,,,SHIRUR TO KHARDA,,MoRTH,2017-02,2019-06,,381.77,,199.48,83.93,2025-06,FR_JUNE_2025.pdf
929,N24001124,,,AURANGABAD TO SILLOD,,MoRTH,2017-02,2019-06,,456.32,541.93,355.54,94.07,2025-06,FR_JUNE_2025.pdf
930,N24001125,,,SILLOD TO FARDAPUR,,MoRTH,2017-02,2019-06,,337.46,432.98,335.30,91.56,2025-06,FR_JUNE_2025.pdf
931,N24001132,,,BHOGAN KHURD TO KASHEDI,,MoRTH,2017-09,2021-06,,743.21,743.00,911.64,88.69,2025-06,FR_JUNE_2025.pdf
932,N24001134,,,KANTE TO WAKED,,MoRTH,2016-03,2019-11,,1230.02,1230.00,791.80,,2025-06,FR_JUNE_2025.pdf
933,N28000086,,,MUMBAI METRO LINE 3 (COLABA- BANDRA-SEEPZ),,MMRCL,2013-07,2020-03,2025-07,23136.00,,28615.78,94.77,2025-06,FR_JUNE_2025.pdf
934,N28000155,,,NAGPUR METRO RAIL PROJECT PHASE II,,NMRCL,2022-12,2027-12,,6708.00,,895.38,23.82,2025-06,FR_JUNE_2025.pdf
935,N28000157,,,PCMC NIGDI PROJECT EXTENSION OF CORRIDOR 1 OF PUNE METRO PHASE 1,,MMRC,2023-10,2027-01,,910.18,,103.13,19.08,2025-06,FR_JUNE_2025.pdf
936,N28000160,,,PUNE METRO PHASE-1 EXTENSION FROM SWARGATE TO KATRAJ,,MMRC,2024-09,2029-03,,2954.53,,17.35,2.91,2025-06,FR_JUNE_2025.pdf
937,N04000100,,,"CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING, CONTROL TOWER CUM TECHNICAL BLOCK, APRON, LINK TAX",,AAI,2021-11,2024-07,2025-12,499.00,,154.47,40.82,2025-06,FR_JUNE_2025.pdf
938,220100288,,,JIRIBAM TO IMPHAL (TUPUI)(NL)(NEFR),,NFR,2003-04,2026-12,2028-03,14322.79,12274.06,15485.02,69.20,2025-06,FR_JUNE_2025.pdf
939,N24001436,,,TAMENGLONG - MAHUR PKG-5,,NHIDCL,2021-08,2023-05,2025-01,477.86,,246.09,84.87,2025-06,FR_JUNE_2025.pdf
940,N24001437,,,TAMENGLONG - MAHUR PKG-6,,NHIDCL,2021-09,2023-05,2024-11,311.18,,190.96,83.78,2025-06,FR_JUNE_2025.pdf
941,N24001439,,,MARAM - PEREN PKG-3,,NHIDCL,2021-08,2023-05,2024-10,467.41,,264.83,100.00,2025-06,FR_JUNE_2025.pdf
942,N24001453,,,IMPHAL - KHONGSANG PKG-4,,NHIDCL,2021-08,2023-12,2025-07,579.63,,180.72,72.50,2025-06,FR_JUNE_2025.pdf
943,N24001473,,,CONSTRUCTION OF 2-LANING WITH HARD SHOULDER ROAD OF UKHRUL - TOLOI - TADUBI SECTION OF NH-102A FROM,,NHIDCL,2021-09,2024-02,2025-03,310.76,,129.15,96.77,2025-06,FR_JUNE_2025.pdf
944,N24001538,,,IMPHAL - KHONGSANG PKG-5,,NHIDCL,2021-12,2024-05,2026-01,410.68,,152.34,70.11,2025-06,FR_JUNE_2025.pdf
